order_id,order_date,status,customer_id,first_name,last_name,email,signup_date,region,postal_code,product_id,product_name,category,quantity,unit_price,item_total,product_cost,shipping_alloc,profit,shipping_method,shipping_cost,discount_pct,order_items_total,order_total,total_refund_amount,return_count,return_reasons,shipping_cost_order,order_items_total_order,region_cust,category_prod,price,cost,weight_kg
O300073,2023-07-17,Completed,C103269,Cameron,Martinez,user3269@example.com,2024-04-23,Northeast,68398,P2013,Product 13,Electronics,1,65.35,65.35,34.91,11.11,19.33,Express,11.11,0,65.35,76.46,0,0,,11.11,65.35,Northeast,Electronics,65.35,34.91,0.35
O300074,2024-08-19,Completed,C102395,Cameron,Jones,user2395@example.com,2023-02-09,West,60603,P2052,Product 52,Toys,1,42.65,42.65,32.37,4.26,6.02,Standard,4.26,0,42.65,46.91,0,0,,4.26,42.65,West,Toys,42.65,32.37,2.15
O300075,2023-07-20,Completed,C104949,Avery,Garcia,user4949@example.com,2023-12-29,Midwest,43457,P2115,Product 115,Beauty,1,19.02,19.02,14.32,1.50376875,3.2,Standard,5.06,0,64,69.06,0,0,,5.06,64,Midwest,Beauty,19.02,14.32,0.86
O300075,2023-07-20,Completed,C104949,Avery,Garcia,user4949@example.com,2023-12-29,Midwest,43457,P2138,Product 138,Toys,1,44.98,44.98,29.23,3.55623125,12.19,Standard,5.06,0,64,69.06,0,0,,5.06,64,Midwest,Toys,44.98,29.23,2.75
O300076,2024-06-05,Completed,C104374,Jamie,Gonzalez,user4374@example.com,2023-10-20,Southwest,80960,P2187,Product 187,Sports,1,47.41,47.41,22.42,3.05758886,18.64,Standard,7.04,0,109.16,116.2,0,0,,7.04,109.16,Southwest,Sports,47.41,22.42,0.55
O300076,2024-06-05,Completed,C104374,Jamie,Gonzalez,user4374@example.com,2023-10-20,Southwest,80960,P2169,Product 169,Beauty,1,46.36,46.36,27.89,2.989871748,13.16,Standard,7.04,0,109.16,116.2,0,0,,7.04,109.16,Southwest,Beauty,46.36,27.89,1.55
O300076,2024-06-05,Completed,C104374,Jamie,Gonzalez,user4374@example.com,2023-10-20,Southwest,80960,P2193,Product 193,Toys,1,15.39,15.39,7.19,0.992539392,6.13,Standard,7.04,0,109.16,116.2,0,0,,7.04,109.16,Southwest,Toys,15.39,7.19,1.67
O300077,2023-11-29,Completed,C101190,Cameron,Williams,user1190@example.com,2024-09-15,Northeast,96644,P2139,Product 139,Sports,2,31.37,62.74,34.16,3.14,25.44,Standard,3.14,0,62.74,65.88,0,0,,3.14,62.74,Northeast,Sports,31.37,17.08,2.02
O300078,2024-08-05,Cancelled,C103684,Cameron,Brown,user3684@example.com,2023-03-28,West,67888,P2084,Product 84,Apparel,1,10.38,0,6.75,10.49,-0.675,Express,10.49,0,10.38,20.87,0,0,,10.49,10.38,West,Apparel,10.38,6.75,3.53
O300079,2024-03-20,Completed,C104925,Jamie,Hernandez,user4925@example.com,2024-11-10,Northeast,15605,P2184,Product 184,Beauty,1,72.22,72.22,45.94,5.07,21.21,Standard,5.07,0,72.22,77.29,0,0,,5.07,72.22,Northeast,Beauty,72.22,45.94,4.92
O300080,2023-08-27,Cancelled,C103102,Riley,Martinez,user3102@example.com,2024-05-24,Northeast,33229,P2117,Product 117,Toys,1,41.14,0,19.44,6.1,-1.944,Standard,6.1,0,41.14,47.24,0,0,,6.1,41.14,Northeast,Toys,41.14,19.44,3.45
O300081,2024-11-13,Returned,C101949,Jordan,Davis,user1949@example.com,2023-01-22,Northeast,74046,P2125,Product 125,Home,1,11.32,11.32,10.73,17.14,-16.55,Two-Day,17.14,16.47,11.32,28.46,0,0,,17.14,11.32,Northeast,Home,13.55,10.73,4.73
O300082,2024-09-03,Completed,C104316,Jamie,Miller,user4316@example.com,2023-05-22,Northeast,79468,P2102,Product 102,Apparel,1,25.92,25.92,11.4,10.5,4.02,Express,10.5,0,25.92,36.42,0,0,,10.5,25.92,Northeast,Apparel,25.92,11.4,2.88
O300083,2024-09-28,Returned,C103204,Morgan,Anderson,user3204@example.com,2024-03-29,Midwest,98765,P2199,Product 199,Apparel,1,16.94,16.94,9.59,3.9,3.45,Standard,3.9,0,16.94,20.84,0,0,,3.9,16.94,Midwest,Apparel,16.94,9.59,2.23
O300084,2024-03-31,Completed,C104867,Chris,Lopez,user4867@example.com,2024-01-15,South,54254,P2064,Product 64,Home,1,64.39,64.39,45.19,23.86,-4.66,Two-Day,23.86,0,64.39,88.25,0,0,,23.86,64.39,South,Home,64.39,45.19,3.67
O300085,2023-08-02,Completed,C103280,Sam,Hernandez,user3280@example.com,2023-12-23,West,84873,P2133,Product 133,Beauty,1,29.98,29.98,15.13,12.26,2.59,Express,12.26,0,29.98,42.24,0,0,,12.26,29.98,West,Beauty,29.98,15.13,1.4
O300086,2023-09-04,Completed,C103330,Morgan,Lopez,user3330@example.com,2023-11-18,South,96854,P2145,Product 145,Apparel,1,79.92,79.92,45.98,3.261564235,30.68,Standard,4.19,0,102.67,106.86,0,0,,4.19,102.67,South,Apparel,79.92,45.98,2.61
O300086,2023-09-04,Completed,C103330,Morgan,Lopez,user3330@example.com,2023-11-18,South,96854,P2093,Product 93,Electronics,1,22.75,22.75,15.01,0.928435765,6.81,Standard,4.19,0,102.67,106.86,0,0,,4.19,102.67,South,Electronics,22.75,15.01,1.92
O300087,2023-05-14,Completed,C101432,Hayden,Hernandez,user1432@example.com,2023-05-10,Midwest,58437,P2181,Product 181,Electronics,1,149.43,149.43,91.7,12.34,45.39,Express,12.34,0,149.43,161.77,0,0,,12.34,149.43,Midwest,Electronics,149.43,91.7,0.49
O300088,2024-08-15,Completed,C101940,Sam,Gonzalez,user1940@example.com,2024-06-27,South,98118,P2116,Product 116,Beauty,1,246.33,246.33,114.47,6.83,125.03,Standard,6.83,0,246.33,253.16,0,0,,6.83,246.33,South,Beauty,246.33,114.47,4.19
O300089,2024-09-18,Completed,C104713,Alex,Martinez,user4713@example.com,2024-07-16,Northeast,32706,P2035,Product 35,Apparel,1,50.23,50.23,35.18,6.24,8.81,Standard,6.24,0,50.23,56.47,0,0,,6.24,50.23,Northeast,Apparel,50.23,35.18,3.92
O300090,2023-05-17,Completed,C102683,Taylor,Hernandez,user2683@example.com,2023-03-09,South,42655,P2120,Product 120,Electronics,1,47.67,47.67,27.11,4.81,15.75,Standard,4.81,0,47.67,52.48,0,0,,4.81,47.67,South,Electronics,47.67,27.11,0.24
O300091,2024-10-15,Completed,C102046,Drew,Jones,user2046@example.com,2024-01-14,West,67872,P2047,Product 47,Electronics,1,61.64,61.64,35.74,6.21,19.69,Standard,6.21,0,61.64,67.85,0,0,,6.21,61.64,West,Electronics,61.64,35.74,4.74
O300092,2023-04-01,Completed,C103938,Taylor,Brown,user3938@example.com,2023-08-30,South,81296,P2131,Product 131,Home,1,65.14,65.14,42.58,4.97,17.59,Standard,4.97,0,65.14,70.11,0,0,,4.97,65.14,South,Home,65.14,42.58,0.28
O300093,2024-05-26,Completed,C102236,Morgan,Johnson,user2236@example.com,2023-01-21,Midwest,48751,P2178,Product 178,Electronics,3,10.53,31.59,24.66,3.33,3.6,Standard,3.33,0,31.59,34.92,0,0,,3.33,31.59,Midwest,Electronics,10.53,8.22,4.21
O300094,2024-02-16,Completed,C101798,Cameron,Hernandez,user1798@example.com,2024-07-26,Northeast,28368,P2109,Product 109,Home,1,43.37,43.37,24.62,4.63,14.12,Standard,4.63,0,43.37,48,0,0,,4.63,43.37,Northeast,Home,43.37,24.62,1.72
O300095,2023-03-22,Completed,C100945,Jordan,Martinez,user945@example.com,2024-11-17,South,71630,P2197,Product 197,Sports,1,22.42,22.42,16.83,5.13,0.46,Standard,5.13,0,22.42,27.55,0,0,,5.13,22.42,South,Sports,22.42,16.83,1.55
O300096,2023-05-29,Completed,C102528,Alex,Anderson,user2528@example.com,2024-09-02,Northeast,40736,P2033,Product 33,Home,1,103.98,103.98,60.8,4.56490076,38.62,Standard,5.95,0,135.53,141.48,0,0,,5.95,135.53,Northeast,Home,103.98,60.8,1.11
O300096,2023-05-29,Completed,C102528,Alex,Anderson,user2528@example.com,2024-09-02,Northeast,40736,P2016,Product 16,Sports,1,31.55,31.55,17.47,1.38509924,12.69,Standard,5.95,0,135.53,141.48,0,0,,5.95,135.53,Northeast,Sports,31.55,17.47,0.53
O300097,2023-07-03,Completed,C100147,Drew,Rodriguez,user147@example.com,2023-06-19,West,18912,P2092,Product 92,Sports,1,24.61,24.61,10.26,3.33,11.02,Standard,3.33,0,24.61,27.94,0,0,,3.33,24.61,West,Sports,24.61,10.26,3.56
O300098,2023-11-08,Completed,C104995,Riley,Williams,user4995@example.com,2023-11-05,South,89396,P2191,Product 191,Beauty,1,54.97,54.97,44.19,7.42,3.36,Standard,7.42,4.46,54.97,62.39,0,0,,7.42,54.97,South,Beauty,57.54,44.19,1.62
O300099,2024-12-07,Completed,C104065,Kendall,Williams,user4065@example.com,2023-02-21,West,58298,P2112,Product 112,Toys,1,38.83,38.83,22,29.39,-12.56,Two-Day,29.39,0,38.83,68.22,0,0,,29.39,38.83,West,Toys,38.83,22,1.62
O300100,2024-08-25,Completed,C101083,Jordan,Hernandez,user1083@example.com,2023-10-30,Southwest,17197,P2173,Product 173,Home,1,31.62,31.62,19.57,8.16,3.31,Express,8.16,7.47,31.62,39.78,0,0,,8.16,31.62,Southwest,Home,34.17,19.57,1.33
O300101,2023-07-03,Completed,C100093,Morgan,Brown,user93@example.com,2023-02-04,Northeast,63812,P2005,Product 5,Electronics,1,81.66,81.66,58.55,12.08023205,11.03,Express,14.28,0,96.53,110.81,0,0,,14.28,96.53,Northeast,Electronics,81.66,58.55,1.1
O300101,2023-07-03,Completed,C100093,Morgan,Brown,user93@example.com,2023-02-04,Northeast,63812,P2107,Product 107,Electronics,1,14.87,14.87,7.32,2.199767948,5.35,Express,14.28,0,96.53,110.81,0,0,,14.28,96.53,Northeast,Electronics,14.87,7.32,0.77
O300102,2023-08-27,Completed,C102223,Sam,Smith,user2223@example.com,2024-11-18,South,17585,P2020,Product 20,Toys,1,63.94,63.94,44.36,3.14,16.44,Standard,3.14,0,63.94,67.08,0,0,,3.14,63.94,South,Toys,63.94,44.36,1.04
O300103,2024-04-12,Completed,C103346,Alex,Gonzalez,user3346@example.com,2023-06-11,Southwest,82161,P2118,Product 118,Electronics,1,35.11,35.11,22.07,2.09984892,9.3,Standard,4.79,0,80.09,84.88,0,0,,4.79,80.09,Southwest,Electronics,35.11,22.07,2.47
O300103,2024-04-12,Completed,C103346,Alex,Gonzalez,user3346@example.com,2023-06-11,Southwest,82161,P2138,Product 138,Toys,1,44.98,44.98,29.23,2.69015108,11.1,Standard,4.79,0,80.09,84.88,0,0,,4.79,80.09,Southwest,Toys,44.98,29.23,2.75
O300104,2023-04-24,Completed,C104008,Robin,Wilson,user4008@example.com,2024-01-22,South,44563,P2107,Product 107,Electronics,1,14.87,14.87,7.32,9.505506329,-1.96,Two-Day,28.28,0,44.24,72.52,0,0,,28.28,44.24,South,Electronics,14.87,7.32,0.77
O300104,2023-04-24,Completed,C104008,Robin,Wilson,user4008@example.com,2024-01-22,South,44563,P2017,Product 17,Electronics,1,29.37,29.37,16.49,18.77449367,-5.89,Two-Day,28.28,0,44.24,72.52,0,0,,28.28,44.24,South,Electronics,29.37,16.49,1.27
O300105,2023-07-18,Completed,C103101,Morgan,Anderson,user3101@example.com,2023-07-15,West,16356,P2006,Product 6,Electronics,1,14.2,14.2,9.65,3.74,0.81,Standard,3.74,0,14.2,17.94,0,0,,3.74,14.2,West,Electronics,14.2,9.65,3.63
O300106,2023-01-03,Completed,C100680,Kendall,Wilson,user680@example.com,2023-03-03,South,25860,P2033,Product 33,Home,1,103.98,103.98,60.8,3.260047775,39.92,Standard,4.2,0,133.96,138.16,0,0,,4.2,133.96,South,Home,103.98,60.8,1.11
O300106,2023-01-03,Completed,C100680,Kendall,Wilson,user680@example.com,2023-03-03,South,25860,P2133,Product 133,Beauty,1,29.98,29.98,15.13,0.939952225,13.91,Standard,4.2,0,133.96,138.16,0,0,,4.2,133.96,South,Beauty,29.98,15.13,1.4
O300107,2023-07-12,Completed,C102526,Sam,Rodriguez,user2526@example.com,2024-04-16,West,98715,P2042,Product 42,Home,1,29.78,29.78,12.56,6.86,10.36,Standard,6.86,0,29.78,36.64,0,0,,6.86,29.78,West,Home,29.78,12.56,2.43
O300108,2024-10-28,Completed,C101740,Alex,Miller,user1740@example.com,2023-11-25,Northeast,78776,P2073,Product 73,Apparel,1,22.71,22.71,15.77,14.89,-7.95,Express,14.89,0,22.71,37.6,0,0,,14.89,22.71,Northeast,Apparel,22.71,15.77,4.37
O300109,2023-01-29,Completed,C101950,Taylor,Smith,user1950@example.com,2023-02-22,Northeast,78086,P2154,Product 154,Home,1,14.01,14.01,10.37,4.76,-1.12,Standard,4.76,0,14.01,18.77,0,0,,4.76,14.01,Northeast,Home,14.01,10.37,2.38
O300110,2023-01-13,Completed,C104865,Casey,Johnson,user4865@example.com,2023-05-17,Northeast,42919,P2083,Product 83,Home,1,155.61,155.61,85.73,5.59,64.29,Standard,5.59,3.7,155.61,161.2,0,0,,5.59,155.61,Northeast,Home,161.59,85.73,2.21
O300111,2023-10-03,Completed,C103867,Robin,Jones,user3867@example.com,2024-02-09,South,67300,P2158,Product 158,Apparel,1,101.34,101.34,44,3.554104265,53.79,Standard,6.29,0,179.35,185.64,0,0,,6.29,179.35,South,Apparel,101.34,44,4.33
O300111,2023-10-03,Completed,C103867,Robin,Jones,user3867@example.com,2024-02-09,South,67300,P2150,Product 150,Beauty,1,78.01,78.01,32.03,2.735895735,43.24,Standard,6.29,0,179.35,185.64,0,0,,6.29,179.35,South,Beauty,78.01,32.03,2.21
O300112,2023-09-05,Completed,C102008,Alex,Garcia,user2008@example.com,2023-02-11,Northeast,11943,P2076,Product 76,Home,1,173.86,173.86,114.65,7.77981387,51.43,Express,10.53,0,235.32,245.85,0,0,,10.53,235.32,Northeast,Home,173.86,114.65,0.61
O300112,2023-09-05,Completed,C102008,Alex,Garcia,user2008@example.com,2023-02-11,Northeast,11943,P2176,Product 176,Home,1,61.46,61.46,33.15,2.75018613,25.56,Express,10.53,0,235.32,245.85,0,0,,10.53,235.32,Northeast,Home,61.46,33.15,0.5
O300113,2023-12-02,Returned,C103239,Avery,Rodriguez,user3239@example.com,2024-08-01,South,18689,P2022,Product 22,Apparel,1,178.26,178.26,120.32,4.02,53.92,Standard,4.02,0,178.26,182.28,0,0,,4.02,178.26,South,Apparel,178.26,120.32,1.66
O300114,2024-11-08,Completed,C103817,Chris,Johnson,user3817@example.com,2024-03-11,South,87735,P2038,Product 38,Home,1,107.82,107.82,77.5,3.77,26.55,Standard,3.77,0,107.82,111.59,0,0,,3.77,107.82,South,Home,107.82,77.5,2.58
O300115,2024-02-29,Completed,C102979,Taylor,Johnson,user2979@example.com,2023-04-02,Midwest,74746,P2085,Product 85,Sports,1,77.56,77.56,53.33,7.999932364,16.23,Express,9.15,0,88.71,97.86,0,0,,9.15,88.71,Midwest,Sports,77.56,53.33,2.21
O300115,2024-02-29,Completed,C102979,Taylor,Johnson,user2979@example.com,2023-04-02,Midwest,74746,P2026,Product 26,Sports,1,11.15,11.15,7.72,1.150067636,2.28,Express,9.15,0,88.71,97.86,0,0,,9.15,88.71,Midwest,Sports,11.15,7.72,4.49
O300116,2024-11-25,Completed,C102503,Sam,Miller,user2503@example.com,2023-11-15,West,33333,P2120,Product 120,Electronics,1,47.67,47.67,27.11,7.38,13.18,Standard,7.38,0,47.67,55.05,0,0,,7.38,47.67,West,Electronics,47.67,27.11,0.24
O300117,2024-06-14,Completed,C102926,Drew,Garcia,user2926@example.com,2024-08-09,Midwest,45949,P2016,Product 16,Sports,1,30.34,30.34,17.47,7.14,5.73,Standard,7.14,3.85,30.34,37.48,0,0,,7.14,30.34,Midwest,Sports,31.55,17.47,0.53
O300118,2024-08-31,Completed,C104521,Kendall,Smith,user4521@example.com,2024-08-18,Southwest,61137,P2072,Product 72,Electronics,1,32.57,32.57,23.93,6.09,2.17,Standard,6.09,0,32.57,38.66,0,0,,6.09,32.57,Southwest,Electronics,32.57,23.93,4.91
O300119,2023-11-29,Completed,C102625,Riley,Smith,user2625@example.com,2023-09-10,South,75729,P2048,Product 48,Electronics,1,26.51,26.51,19.21,3.14,4.16,Standard,3.14,0,26.51,29.65,0,0,,3.14,26.51,South,Electronics,26.51,19.21,1.57
O300120,2024-11-12,Completed,C103359,Robin,Johnson,user3359@example.com,2023-10-16,Midwest,48280,P2098,Product 98,Home,1,11.53,11.53,7.81,3.13,0.59,Standard,3.13,0,11.53,14.66,0,0,,3.13,11.53,Midwest,Home,11.53,7.81,2.5
O300121,2024-12-01,Completed,C101351,Taylor,Brown,user1351@example.com,2024-03-19,Northeast,55798,P2023,Product 23,Apparel,1,15.46,15.46,9.66,5.2,0.6,Standard,5.2,7.12,15.46,20.66,0,0,,5.2,15.46,Northeast,Apparel,16.65,9.66,1.73
O300122,2023-12-28,Completed,C101443,Avery,Johnson,user1443@example.com,2024-03-21,Southwest,42862,P2134,Product 134,Toys,1,31.66,31.66,24.5,6.56,0.51,Standard,6.56,12.49,31.66,38.22,0,0,,6.56,31.66,Southwest,Toys,36.18,24.5,0.73
O300123,2023-04-19,Completed,C104805,Hayden,Smith,user4805@example.com,2023-11-14,West,21891,P2135,Product 135,Beauty,1,83.73,83.73,46.89,6.58,30.26,Standard,6.58,0,83.73,90.31,0,0,,6.58,83.73,West,Beauty,83.73,46.89,2.93
O300124,2024-07-02,Completed,C103590,Jordan,Jones,user3590@example.com,2024-08-29,South,62599,P2155,Product 155,Electronics,1,87.74,87.74,54.97,4.75,28.02,Standard,4.75,0,87.74,92.49,0,0,,4.75,87.74,South,Electronics,87.74,54.97,3.46
O300125,2024-12-08,Completed,C102900,Kendall,Hernandez,user2900@example.com,2023-05-03,Midwest,71463,P2180,Product 180,Electronics,1,43.96,43.96,20.45,6.98,16.53,Standard,6.98,0,43.96,50.94,0,0,,6.98,43.96,Midwest,Electronics,43.96,20.45,0.65
O300126,2024-10-03,Completed,C102363,Hayden,Williams,user2363@example.com,2024-03-29,West,80220,P2093,Product 93,Electronics,1,22.75,22.75,15.01,13.28,-5.54,Express,13.28,0,22.75,36.03,0,0,,13.28,22.75,West,Electronics,22.75,15.01,1.92
O300127,2023-09-18,Completed,C102405,Cameron,Anderson,user2405@example.com,2024-08-11,Midwest,51994,P2072,Product 72,Electronics,1,32.57,32.57,23.93,1.482918829,7.16,Standard,4.65,0,102.13,106.78,0,0,,4.65,102.13,Midwest,Electronics,32.57,23.93,4.91
O300127,2023-09-18,Completed,C102405,Cameron,Anderson,user2405@example.com,2024-08-11,Midwest,51994,P2034,Product 34,Home,2,34.78,69.56,43.58,3.167081171,22.81,Standard,4.65,0,102.13,106.78,0,0,,4.65,102.13,Midwest,Home,34.78,21.79,2.39
O300128,2024-03-23,Completed,C100635,Robin,Davis,user635@example.com,2023-03-26,West,73843,P2117,Product 117,Toys,1,41.14,41.14,19.44,1.992093669,19.71,Standard,4.88,0,100.78,105.66,0,0,,4.88,100.78,West,Toys,41.14,19.44,3.45
O300128,2024-03-23,Completed,C100635,Robin,Davis,user635@example.com,2023-03-26,West,73843,P2170,Product 170,Electronics,1,46.96,46.96,34.14,2.27391149,10.55,Standard,4.88,0,100.78,105.66,0,0,,4.88,100.78,West,Electronics,46.96,34.14,2.17
O300128,2024-03-23,Completed,C100635,Robin,Davis,user635@example.com,2023-03-26,West,73843,P2192,Product 192,Toys,1,12.68,12.68,9.69,0.61399484,2.38,Standard,4.88,0,100.78,105.66,0,0,,4.88,100.78,West,Toys,12.68,9.69,1.91
O300129,2024-10-06,Completed,C101810,Taylor,Rodriguez,user1810@example.com,2023-01-04,West,24891,P2151,Product 151,Beauty,1,78.5,78.5,57.32,3.9,17.28,Standard,3.9,0,78.5,82.4,0,0,,3.9,78.5,West,Beauty,78.5,57.32,2.34
O300130,2023-08-15,Completed,C104582,Cameron,Johnson,user4582@example.com,2024-10-26,South,24465,P2000,Product 0,Apparel,1,36.11,36.11,18.04,1.434128009,16.64,Standard,3.63,0,91.4,95.03,0,0,,3.63,91.4,South,Apparel,36.11,18.04,0.77
O300130,2023-08-15,Completed,C104582,Cameron,Johnson,user4582@example.com,2024-10-26,South,24465,P2017,Product 17,Electronics,1,29.37,29.37,16.49,1.166445295,11.71,Standard,3.63,0,91.4,95.03,0,0,,3.63,91.4,South,Electronics,29.37,16.49,1.27
O300130,2023-08-15,Completed,C104582,Cameron,Johnson,user4582@example.com,2024-10-26,South,24465,P2102,Product 102,Apparel,1,25.92,25.92,11.4,1.029426696,13.49,Standard,3.63,0,91.4,95.03,0,0,,3.63,91.4,South,Apparel,25.92,11.4,2.88
O300131,2023-11-11,Completed,C103452,Jamie,Jones,user3452@example.com,2023-03-23,Northeast,10056,P2072,Product 72,Electronics,1,32.57,32.57,23.93,6.91,1.73,Standard,6.91,0,32.57,39.48,0,0,,6.91,32.57,Northeast,Electronics,32.57,23.93,4.91
O300132,2023-04-10,Completed,C104611,Drew,Williams,user4611@example.com,2024-07-28,Southwest,47874,P2098,Product 98,Home,1,11.53,11.53,7.81,3.91,-0.16,Standard,3.91,0,11.53,15.44,0,0,,3.91,11.53,Southwest,Home,11.53,7.81,2.5
O300133,2024-11-29,Completed,C104391,Hayden,Garcia,user4391@example.com,2023-01-13,South,92203,P2127,Product 127,Toys,1,21.18,21.18,9.9,3.51,7.77,Standard,3.51,0,21.18,24.69,0,0,,3.51,21.18,South,Toys,21.18,9.9,4.86
O300134,2024-11-10,Completed,C101203,Morgan,Williams,user1203@example.com,2023-02-28,South,37649,P2064,Product 64,Home,1,64.39,64.39,45.19,12.54,6.66,Express,12.54,0,64.39,76.93,0,0,,12.54,64.39,South,Home,64.39,45.19,3.67
O300135,2023-06-25,Completed,C101268,Kendall,Gonzalez,user1268@example.com,2024-03-25,South,67929,P2082,Product 82,Sports,1,178.63,178.63,131.53,5.942366723,41.16,Standard,6.29,6.25,189.08,195.37,0,0,,6.29,189.08,South,Sports,190.54,131.53,4.05
O300135,2023-06-25,Completed,C101268,Kendall,Gonzalez,user1268@example.com,2024-03-25,South,67929,P2026,Product 26,Sports,1,10.45,10.45,7.72,0.347633277,2.38,Standard,6.29,6.25,189.08,195.37,0,0,,6.29,189.08,South,Sports,11.15,7.72,4.49
O300136,2024-03-12,Completed,C100159,Alex,Martinez,user159@example.com,2024-10-26,Northeast,48526,P2188,Product 188,Beauty,1,65.81,65.81,46.49,4.338312849,14.98,Standard,6.49,0,98.45,104.94,0,0,,6.49,98.45,Northeast,Beauty,65.81,46.49,2.97
O300136,2024-03-12,Completed,C100159,Alex,Martinez,user159@example.com,2024-10-26,Northeast,48526,P2104,Product 104,Beauty,1,32.64,32.64,15.55,2.151687151,14.94,Standard,6.49,0,98.45,104.94,0,0,,6.49,98.45,Northeast,Beauty,32.64,15.55,1.63
O300137,2023-08-29,Completed,C103669,Hayden,Williams,user3669@example.com,2024-04-01,Northeast,61315,P2196,Product 196,Sports,1,55.24,55.24,34.95,7.98,12.31,Standard,7.98,0,55.24,63.22,0,0,,7.98,55.24,Northeast,Sports,55.24,34.95,3.41
O300138,2023-06-29,Completed,C104449,Taylor,Brown,user4449@example.com,2024-05-12,West,86687,P2173,Product 173,Home,1,27.79,27.79,19.57,5.95,2.27,Standard,5.95,18.66,27.79,33.74,0,0,,5.95,27.79,West,Home,34.17,19.57,1.33
O300139,2023-03-12,Completed,C103415,Casey,Johnson,user3415@example.com,2023-07-29,West,25327,P2055,Product 55,Home,1,76.8,76.8,31.94,6.77,38.09,Standard,6.77,0,76.8,83.57,0,0,,6.77,76.8,West,Home,76.8,31.94,2.34
O300140,2024-09-26,Completed,C103284,Hayden,Gonzalez,user3284@example.com,2023-04-24,Midwest,74990,P2122,Product 122,Electronics,1,103.62,103.62,78.9,6.38,18.34,Standard,6.38,0,103.62,110,0,0,,6.38,103.62,Midwest,Electronics,103.62,78.9,4.13
O300141,2023-08-06,Completed,C100736,Chris,Smith,user736@example.com,2024-03-05,Midwest,93319,P2123,Product 123,Beauty,1,23.43,23.43,16.78,24.92,-18.27,Two-Day,24.92,0,23.43,48.35,0,0,,24.92,23.43,Midwest,Beauty,23.43,16.78,3.18
O300142,2024-05-15,Completed,C102810,Avery,Williams,user2810@example.com,2023-04-08,West,27585,P2034,Product 34,Home,3,34.78,104.34,65.37,5.86,33.11,Standard,5.86,0,104.34,110.2,0,0,,5.86,104.34,West,Home,34.78,21.79,2.39
O300143,2023-09-28,Completed,C101128,Alex,Williams,user1128@example.com,2023-01-24,South,93298,P2006,Product 6,Electronics,1,14.2,14.2,9.65,6.54,-1.99,Standard,6.54,0,14.2,20.74,0,0,,6.54,14.2,South,Electronics,14.2,9.65,3.63
O300144,2023-08-25,Completed,C102110,Jamie,Johnson,user2110@example.com,2024-09-07,Midwest,83541,P2042,Product 42,Home,1,29.78,29.78,12.56,4.11,13.11,Standard,4.11,0,29.78,33.89,0,0,,4.11,29.78,Midwest,Home,29.78,12.56,2.43
O300145,2023-06-14,Completed,C103699,Drew,Martinez,user3699@example.com,2023-03-15,South,92013,P2193,Product 193,Toys,1,15.39,15.39,7.19,14.96,-6.76,Express,14.96,0,15.39,30.35,0,0,,14.96,15.39,South,Toys,15.39,7.19,1.67
O300146,2024-11-14,Completed,C104617,Avery,Lopez,user4617@example.com,2023-02-28,Southwest,90358,P2124,Product 124,Sports,1,19.28,19.28,9.52,21.62,-10.08,Two-Day,21.62,0,19.28,40.9,0,0,,21.62,19.28,Southwest,Sports,19.28,9.52,4.91
